conforming_loan_limit,derived_sex,action_taken,loan_amount,loan_term,property_value,income,debt_to_income_ratio
C,Joint,1,285000.0,360.0,355000.0,164.0,30%-<36%
C,Male,1,455000.0,360.0,795000.0,167.0,42
C,Joint,1,285000.0,360.0,305000.0,138.0,37
C,Joint,1,295000.0,360.0,315000.0,177.0,37
C,Joint,1,185000.0,180.0,225000.0,136.0,36
C,Female,1,385000.0,360.0,485000.0,197.0,20%-<30%
C,Female,1,235000.0,360.0,265000.0,75.0,44
C,Joint,1,365000.0,360.0,455000.0,111.0,30%-<36%
C,Joint,1,135000.0,276.0,145000.0,67.0,20%-<30%
C,Male,1,225000.0,360.0,245000.0,100.0,41
C,Joint,1,305000.0,180.0,375000.0,193.0,<20%
C,Male,1,305000.0,360.0,455000.0,123.0,30%-<36%
C,Male,1,315000.0,360.0,335000.0,179.0,48
C,Male,1,135000.0,360.0,135000.0,65.0,39
C,Joint,1,165000.0,360.0,205000.0,159.0,20%-<30%
C,Joint,1,145000.0,360.0,195000.0,55.0,20%-<30%
C,Female,1,185000.0,360.0,285000.0,96.0,20%-<30%
C,Joint,1,165000.0,360.0,205000.0,64.0,47
C,Male,1,185000.0,360.0,325000.0,36.0,46
C,Female,1,235000.0,360.0,335000.0,50.0,40
C,Male,1,235000.0,360.0,245000.0,59.0,41
C,Joint,1,115000.0,360.0,155000.0,36.0,30%-<36%
C,Female,1,425000.0,360.0,445000.0,110.0,43
C,Female,1,155000.0,360.0,155000.0,55.0,44
C,Male,1,155000.0,360.0,285000.0,39.0,49
NC,Male,1,495000.0,360.0,615000.0,125.0,30%-<36%
C,Male,1,355000.0,180.0,435000.0,129.0,49
C,Sex Not Available,1,335000.0,360.0,395000.0,100.0,38
NC,Joint,1,525000.0,360.0,665000.0,165.0,20%-<30%
C,Joint,1,205000.0,360.0,215000.0,48.0,37
C,Male,1,265000.0,360.0,275000.0,47.0,40
C,Joint,1,165000.0,360.0,175000.0,99.0,30%-<36%
C,Joint,1,295000.0,360.0,365000.0,125.0,38
C,Male,1,545000.0,360.0,845000.0,151.0,20%-<30%
C,Male,1,115000.0,360.0,145000.0,31.0,44
C,Joint,1,255000.0,180.0,315000.0,794.0,<20%
C,Joint,1,225000.0,180.0,675000.0,193.0,<20%
C,Female,1,345000.0,360.0,415000.0,85.0,40
C,Male,1,85000.0,360.0,95000.0,103.0,44
C,Female,1,145000.0,360.0,155000.0,81.0,47
C,Male,1,165000.0,360.0,165000.0,43.0,40
NC,Joint,1,645000.0,360.0,645000.0,256.0,30%-<36%
C,Male,1,75000.0,360.0,105000.0,39.0,20%-<30%
C,Joint,1,265000.0,360.0,275000.0,76.0,49
C,Male,1,55000.0,360.0,55000.0,58.0,<20%
C,Joint,1,345000.0,360.0,395000.0,200.0,<20%
C,Joint,1,355000.0,360.0,435000.0,118.0,20%-<30%
C,Female,1,325000.0,360.0,405000.0,122.0,30%-<36%
C,Joint,1,555000.0,360.0,825000.0,100.0,44
C,Male,1,215000.0,360.0,305000.0,42.0,46
C,Female,1,275000.0,360.0,295000.0,95.0,42
C,Joint,1,435000.0,360.0,615000.0,196.0,47
C,Sex Not Available,1,485000.0,360.0,605000.0,208.0,30%-<36%
C,Joint,1,665000.0,360.0,695000.0,219.0,20%-<30%
C,Male,1,355000.0,360.0,395000.0,92.0,43
C,Joint,1,415000.0,360.0,455000.0,177.0,50%-60%
C,Female,1,395000.0,360.0,515000.0,113.0,40
C,Joint,1,515000.0,360.0,545000.0,103.0,43
C,Joint,1,325000.0,360.0,335000.0,158.0,20%-<30%
C,Female,1,305000.0,360.0,375000.0,133.0,46
C,Joint,1,175000.0,360.0,185000.0,89.0,43
C,Male,1,395000.0,360.0,405000.0,72.0,48
C,Male,1,425000.0,360.0,415000.0,285.0,44
C,Joint,1,135000.0,360.0,175000.0,190.0,30%-<36%
C,Joint,1,315000.0,360.0,885000.0,181.0,20%-<30%
C,Joint,1,255000.0,360.0,335000.0,65.0,30%-<36%
C,Female,1,255000.0,360.0,445000.0,64.0,49
C,Male,1,545000.0,360.0,605000.0,148.0,46
C,Joint,1,185000.0,360.0,185000.0,84.0,38
C,Female,1,155000.0,360.0,195000.0,47.0,40
C,Female,1,195000.0,360.0,245000.0,88.0,20%-<30%
C,Male,1,145000.0,360.0,175000.0,49.0,30%-<36%
C,Male,1,405000.0,360.0,425000.0,86.0,42
C,Joint,1,115000.0,360.0,145000.0,64.0,42
C,Joint,1,75000.0,276.0,75000.0,97.0,<20%
C,Joint,1,325000.0,360.0,405000.0,209.0,38
C,Male,1,245000.0,360.0,265000.0,65.0,41
C,Male,1,375000.0,360.0,395000.0,137.0,20%-<30%
C,Male,1,45000.0,240.0,65000.0,104.0,30%-<36%
C,Male,1,365000.0,360.0,455000.0,315.0,<20%
C,Joint,1,175000.0,360.0,215000.0,76.0,20%-<30%
C,Joint,1,125000.0,360.0,395000.0,43.0,41
C,Joint,1,255000.0,360.0,445000.0,40.0,48
C,Female,1,215000.0,360.0,295000.0,45.0,49
C,Male,1,85000.0,120.0,115000.0,94.0,<20%
C,Male,1,275000.0,360.0,295000.0,47.0,42
C,Joint,1,405000.0,360.0,435000.0,130.0,44
C,Male,1,185000.0,360.0,205000.0,37.0,47
C,Male,1,135000.0,360.0,135000.0,43.0,42
C,Sex Not Available,1,625000.0,360.0,695000.0,197.0,36
C,Male,1,125000.0,360.0,135000.0,42.0,46
C,Female,1,95000.0,360.0,125000.0,37.0,20%-<30%
NC,Joint,1,1495000.0,360.0,2455000.0,325.0,42
C,Joint,1,375000.0,360.0,465000.0,90.0,41
C,Joint,1,215000.0,360.0,285000.0,82.0,30%-<36%
C,Male,1,275000.0,240.0,285000.0,107.0,20%-<30%
C,Male,1,215000.0,360.0,235000.0,53.0,30%-<36%
C,Female,1,575000.0,360.0,775000.0,120.0,49
C,Female,1,115000.0,360.0,145000.0,56.0,30%-<36%
C,Female,1,75000.0,360.0,105000.0,38.0,30%-<36%
C,Male,1,505000.0,360.0,545000.0,139.0,39
C,Male,1,255000.0,360.0,265000.0,150.0,20%-<30%
NC,Male,1,715000.0,360.0,885000.0,228.0,20%-<30%
NC,Male,1,1375000.0,360.0,1725000.0,353.0,30%-<36%
C,Sex Not Available,1,385000.0,360.0,535000.0,64.0,49
C,Sex Not Available,1,505000.0,360.0,635000.0,119.0,46
C,Male,1,75000.0,360.0,105000.0,73.0,<20%
C,Male,1,165000.0,360.0,165000.0,61.0,38
C,Joint,1,245000.0,360.0,245000.0,47.0,46
C,Female,1,5000.0,360.0,5000.0,56.0,42
C,Female,1,675000.0,360.0,855000.0,151.0,48
C,Male,1,315000.0,360.0,325000.0,73.0,41
C,Female,1,335000.0,360.0,355000.0,114.0,20%-<30%
C,Male,1,185000.0,360.0,185000.0,121.0,39
C,Sex Not Available,1,175000.0,276.0,175000.0,119.0,20%-<30%
C,Female,1,165000.0,360.0,195000.0,98.0,20%-<30%
C,Male,1,115000.0,360.0,125000.0,29.0,39
NC,Joint,1,725000.0,360.0,765000.0,160.0,41
C,Joint,1,285000.0,360.0,295000.0,74.0,39
C,Female,1,85000.0,360.0,115000.0,44.0,37
C,Joint,1,405000.0,360.0,455000.0,158.0,20%-<30%
C,Male,1,415000.0,360.0,435000.0,278.0,20%-<30%
C,Joint,1,295000.0,360.0,325000.0,96.0,30%-<36%
C,Joint,1,285000.0,360.0,295000.0,79.0,42
C,Joint,1,215000.0,360.0,265000.0,81.0,20%-<30%
C,Female,1,235000.0,360.0,295000.0,132.0,20%-<30%
C,Joint,1,415000.0,360.0,425000.0,125.0,41
NC,Male,1,945000.0,360.0,1295000.0,529.0,<20%
C,Joint,1,105000.0,360.0,305000.0,74.0,39
C,Male,1,115000.0,360.0,125000.0,45.0,48
NC,Joint,1,575000.0,360.0,635000.0,407.0,30%-<36%
C,Joint,1,215000.0,360.0,295000.0,104.0,39
C,Sex Not Available,1,175000.0,360.0,215000.0,46.0,30%-<36%
NC,Joint,1,835000.0,360.0,1255000.0,269.0,30%-<36%
C,Joint,1,245000.0,360.0,335000.0,58.0,43
C,Joint,1,255000.0,360.0,365000.0,86.0,46
C,Female,1,105000.0,360.0,135000.0,33.0,45
C,Male,1,445000.0,360.0,565000.0,125.0,38
C,Female,1,95000.0,360.0,95000.0,40.0,30%-<36%
C,Female,1,95000.0,360.0,95000.0,40.0,30%-<36%
C,Sex Not Available,1,455000.0,85.0,555000.0,203.0,37
C,Female,1,145000.0,360.0,155000.0,57.0,42
C,Joint,1,455000.0,360.0,525000.0,153.0,44
C,Sex Not Available,1,275000.0,360.0,285000.0,93.0,30%-<36%
C,Female,1,245000.0,360.0,265000.0,65.0,30%-<36%
C,Female,1,135000.0,360.0,165000.0,37.0,48
C,Joint,1,405000.0,360.0,505000.0,105.0,49
NC,Male,1,665000.0,360.0,835000.0,162.0,42
C,Male,1,135000.0,360.0,155000.0,49.0,30%-<36%
C,Sex Not Available,1,245000.0,360.0,315000.0,143.0,20%-<30%
C,Male,1,105000.0,120.0,135000.0,67.0,20%-<30%
NC,Joint,1,1005000.0,360.0,1335000.0,258.0,37
NC,Joint,1,755000.0,360.0,1005000.0,280.0,37
C,Female,1,305000.0,360.0,375000.0,77.0,47
C,Male,1,275000.0,360.0,345000.0,95.0,20%-<30%
C,Joint,1,215000.0,360.0,225000.0,159.0,20%-<30%
NC,Sex Not Available,1,2005000.0,360.0,2505000.0,377.0,40
NC,Male,1,475000.0,360.0,735000.0,266.0,20%-<30%
C,Joint,1,235000.0,360.0,245000.0,137.0,43
C,Male,1,235000.0,360.0,295000.0,94.0,39
C,Male,1,265000.0,360.0,335000.0,112.0,20%-<30%
C,Male,1,75000.0,360.0,75000.0,36.0,30%-<36%
C,Female,1,515000.0,360.0,535000.0,115.0,44
C,Female,1,285000.0,360.0,355000.0,109.0,20%-<30%
C,Female,1,245000.0,360.0,265000.0,108.0,42
C,Male,1,125000.0,360.0,135000.0,49.0,46
NC,Joint,1,785000.0,360.0,1125000.0,145.0,49
C,Male,1,75000.0,360.0,145000.0,57.0,30%-<36%
C,Female,1,55000.0,360.0,95000.0,31.0,20%-<30%
NC,Joint,1,1315000.0,360.0,1645000.0,291.0,37
C,Male,1,195000.0,360.0,195000.0,57.0,44
C,Male,1,135000.0,360.0,175000.0,116.0,<20%
C,Sex Not Available,1,455000.0,360.0,775000.0,475.0,20%-<30%
C,Female,1,265000.0,360.0,265000.0,104.0,42
C,Female,1,285000.0,360.0,305000.0,118.0,36
C,Joint,1,425000.0,360.0,445000.0,178.0,43
C,Joint,1,225000.0,360.0,245000.0,88.0,30%-<36%
NC,Male,1,615000.0,360.0,905000.0,168.0,41
C,Male,1,215000.0,360.0,235000.0,69.0,39
C,Joint,1,205000.0,360.0,215000.0,57.0,48
C,Female,1,225000.0,360.0,235000.0,67.0,20%-<30%
NC,Joint,1,1195000.0,360.0,1595000.0,363.0,40
C,Female,1,265000.0,360.0,315000.0,77.0,41
C,Female,1,335000.0,360.0,425000.0,81.0,30%-<36%
C,Sex Not Available,1,65000.0,120.0,215000.0,132.0,<20%
C,Female,1,135000.0,360.0,145000.0,49.0,38
C,Joint,1,65000.0,360.0,85000.0,51.0,20%-<30%
NC,Female,1,495000.0,360.0,615000.0,273321.0,20%-<30%
C,Sex Not Available,1,425000.0,180.0,565000.0,160.0,30%-<36%
C,Female,1,205000.0,360.0,205000.0,100.0,20%-<30%
C,Male,1,205000.0,360.0,285000.0,43.0,49
C,Joint,1,355000.0,360.0,375000.0,132.0,30%-<36%
C,Male,1,195000.0,360.0,195000.0,48.0,43
C,Joint,1,455000.0,360.0,575000.0,136.0,47
C,Joint,1,155000.0,360.0,175000.0,66.0,37
C,Female,1,185000.0,360.0,215000.0,50.0,30%-<36%
C,Male,1,225000.0,360.0,245000.0,68.0,43
C,Male,1,175000.0,360.0,215000.0,51.0,39
C,Male,1,245000.0,360.0,265000.0,109.0,30%-<36%
C,Female,1,155000.0,360.0,155000.0,66.0,40
C,Female,1,225000.0,360.0,235000.0,73.0,37
C,Female,1,115000.0,360.0,125000.0,50.0,20%-<30%
NC,Joint,1,1005000.0,360.0,1345000.0,288.0,37
C,Joint,1,155000.0,360.0,165000.0,61.0,47
C,Female,1,295000.0,360.0,315000.0,108.0,30%-<36%
C,Sex Not Available,1,215000.0,360.0,225000.0,60.0,39
C,Joint,1,185000.0,360.0,215000.0,105.0,<20%
NC,Male,1,695000.0,360.0,875000.0,648.0,20%-<30%
C,Male,1,25000.0,360.0,75000.0,18.0,30%-<36%
C,Male,1,215000.0,360.0,225000.0,114.0,39
C,Joint,1,175000.0,360.0,185000.0,59.0,44
C,Female,1,125000.0,360.0,175000.0,53.0,39
C,Joint,1,105000.0,360.0,255000.0,41.0,20%-<30%
C,Male,1,205000.0,360.0,415000.0,93.0,20%-<30%
C,Female,1,145000.0,360.0,175000.0,38.0,39
C,Male,1,235000.0,360.0,295000.0,145.0,30%-<36%
C,Joint,1,425000.0,360.0,445000.0,168.0,39
C,Joint,1,195000.0,360.0,305000.0,90.0,30%-<36%
C,Female,1,105000.0,240.0,125000.0,90.0,46
C,Joint,1,85000.0,240.0,105000.0,67.0,30%-<36%
C,Male,1,85000.0,360.0,115000.0,32.0,42
NC,Joint,1,755000.0,360.0,1175000.0,293.0,20%-<30%
C,Joint,1,595000.0,360.0,665000.0,159.0,49
C,Joint,1,115000.0,360.0,145000.0,27.0,44
C,Sex Not Available,1,175000.0,360.0,195000.0,64.0,30%-<36%
C,Male,1,115000.0,180.0,145000.0,85.0,42
C,Joint,1,205000.0,360.0,215000.0,101.0,47
C,Male,1,105000.0,360.0,115000.0,45.0,48
C,Male,1,165000.0,360.0,215000.0,38.0,30%-<36%
C,Male,1,305000.0,360.0,865000.0,150.0,20%-<30%
C,Joint,1,175000.0,360.0,185000.0,96.0,41
C,Male,1,75000.0,360.0,85000.0,56.0,43
C,Male,1,375000.0,360.0,385000.0,102.0,37
C,Joint,1,215000.0,360.0,275000.0,99.0,30%-<36%
C,Female,1,105000.0,360.0,125000.0,19.0,48
C,Male,1,55000.0,276.0,75000.0,29.0,30%-<36%
C,Joint,1,435000.0,360.0,455000.0,167.0,37
C,Female,1,285000.0,360.0,355000.0,91.0,48
C,Joint,1,245000.0,360.0,265000.0,97.0,30%-<36%
C,Female,1,165000.0,360.0,185000.0,70.0,20%-<30%
C,Male,1,105000.0,360.0,265000.0,45.0,41
C,Female,1,125000.0,360.0,175000.0,46.0,20%-<30%
C,Female,1,195000.0,360.0,195000.0,69.0,49
C,Female,1,275000.0,360.0,415000.0,80.0,43
C,Joint,1,535000.0,360.0,675000.0,263.0,36
C,Joint,1,375000.0,360.0,475000.0,187.0,20%-<30%
C,Joint,1,255000.0,360.0,365000.0,164.0,20%-<30%
C,Male,1,225000.0,360.0,235000.0,63.0,43
C,Male,1,115000.0,360.0,125000.0,150.0,48
C,Joint,1,165000.0,360.0,175000.0,75.0,44
NC,Joint,1,1385000.0,360.0,1855000.0,919.0,<20%
C,Joint,1,155000.0,360.0,205000.0,32.0,49
C,Female,1,145000.0,360.0,185000.0,39.0,42
C,Male,1,265000.0,360.0,275000.0,89.0,30%-<36%
C,Female,1,255000.0,360.0,455000.0,98.0,20%-<30%
C,Male,1,335000.0,180.0,455000.0,338.0,30%-<36%
C,Joint,1,215000.0,180.0,315000.0,109.0,46
C,Sex Not Available,1,75000.0,180.0,95000.0,47.0,47
C,Female,1,115000.0,360.0,115000.0,23.0,48
C,Male,1,335000.0,360.0,355000.0,75.0,44
C,Joint,1,375000.0,360.0,465000.0,194.0,20%-<30%
C,Male,1,75000.0,360.0,75000.0,35.0,37
C,Male,1,205000.0,360.0,215000.0,147.0,20%-<30%
C,Female,1,105000.0,360.0,135000.0,55.0,<20%
C,Female,1,85000.0,276.0,85000.0,36.0,48
C,Male,1,425000.0,360.0,535000.0,161.0,20%-<30%
C,Sex Not Available,1,245000.0,360.0,255000.0,82.0,38
C,Female,1,175000.0,360.0,195000.0,86.0,43
C,Female,1,175000.0,360.0,225000.0,71.0,46
C,Joint,1,315000.0,360.0,325000.0,146.0,30%-<36%
C,Joint,1,225000.0,360.0,425000.0,131.0,49
C,Joint,1,455000.0,360.0,575000.0,115.0,49
C,Joint,1,115000.0,360.0,165000.0,82.0,40
C,Female,1,105000.0,240.0,105000.0,55.0,30%-<36%
C,Joint,1,145000.0,360.0,145000.0,108.0,49
C,Sex Not Available,1,445000.0,360.0,475000.0,205.0,41
C,Male,1,185000.0,180.0,235000.0,107.0,37
C,Joint,1,235000.0,360.0,245000.0,122.0,20%-<30%
C,Male,1,455000.0,360.0,625000.0,161.0,40
C,Male,1,95000.0,360.0,165000.0,49.0,20%-<30%
NC,Male,1,775000.0,360.0,965000.0,151.0,40
C,Male,1,45000.0,120.0,75000.0,33.0,20%-<30%
C,Joint,1,225000.0,360.0,305000.0,89.0,47
C,Female,1,675000.0,360.0,875000.0,116.0,46
C,Joint,1,215000.0,360.0,275000.0,104.0,20%-<30%
NC,Joint,1,535000.0,360.0,675000.0,195.0,20%-<30%
NC,Male,1,695000.0,360.0,865000.0,250.0,41
C,Male,1,235000.0,360.0,295000.0,56.0,30%-<36%
C,Male,1,385000.0,360.0,415000.0,145.0,20%-<30%
C,Male,1,35000.0,276.0,35000.0,36.0,49
C,Male,1,255000.0,360.0,275000.0,99.0,43
C,Sex Not Available,1,295000.0,360.0,315000.0,110.0,37
C,Male,1,325000.0,180.0,425000.0,175.0,46
C,Joint,1,275000.0,360.0,355000.0,120.0,48
C,Female,1,105000.0,360.0,115000.0,65.0,48
C,Joint,1,545000.0,360.0,1545000.0,218.0,41
C,Joint,1,375000.0,360.0,395000.0,129.0,41
C,Joint,1,315000.0,360.0,395000.0,141.0,20%-<30%
C,Female,1,305000.0,360.0,425000.0,83.0,30%-<36%
NC,Joint,1,1445000.0,360.0,1805000.0,438.0,36
C,Female,1,425000.0,360.0,535000.0,115.0,49
C,Joint,1,215000.0,360.0,225000.0,206.0,47
C,Male,1,445000.0,360.0,555000.0,86.0,41
C,Joint,1,205000.0,180.0,215000.0,130.0,<20%
C,Joint,1,295000.0,360.0,375000.0,105.0,30%-<36%
C,Joint,1,155000.0,360.0,195000.0,59.0,30%-<36%
C,Female,1,195000.0,360.0,195000.0,54.0,47
C,Joint,1,215000.0,360.0,315000.0,159.0,<20%
C,Female,1,205000.0,360.0,445000.0,61.0,41
C,Joint,1,185000.0,300.0,245000.0,97.0,20%-<30%
C,Female,1,315000.0,360.0,395000.0,82.0,39
C,Joint,1,435000.0,180.0,545000.0,550.0,<20%
C,Joint,1,605000.0,360.0,785000.0,164.0,30%-<36%
C,Joint,1,585000.0,360.0,685000.0,225.0,30%-<36%
C,Male,1,135000.0,360.0,285000.0,75.0,30%-<36%
C,Joint,1,215000.0,12.0,235000.0,52.0,50%-60%
C,Male,1,355000.0,360.0,555000.0,58.0,45
C,Joint,1,205000.0,360.0,245000.0,54.0,30%-<36%
C,Joint,1,455000.0,360.0,905000.0,210.0,30%-<36%
C,Male,1,205000.0,360.0,375000.0,121.0,39
C,Joint,1,555000.0,360.0,805000.0,193.0,20%-<30%
C,Female,1,155000.0,360.0,175000.0,60.0,37
C,Joint,1,665000.0,360.0,1155000.0,323.0,44
C,Sex Not Available,1,275000.0,192.0,625000.0,200.0,30%-<36%
C,Joint,1,455000.0,360.0,575000.0,214.0,30%-<36%
C,Male,1,515000.0,360.0,1005000.0,106.0,45
C,Female,1,205000.0,360.0,275000.0,67.0,49
C,Joint,1,255000.0,360.0,325000.0,113.0,20%-<30%
C,Joint,1,225000.0,180.0,285000.0,96.0,30%-<36%
C,Joint,1,325000.0,360.0,385000.0,36.0,<20%
C,Joint,1,455000.0,360.0,515000.0,260.0,47
NC,Sex Not Available,1,475000.0,360.0,535000.0,205.0,30%-<36%
C,Joint,1,405000.0,360.0,505000.0,220.0,20%-<30%
C,Joint,1,235000.0,360.0,285000.0,158.0,<20%
C,Female,1,205000.0,360.0,245000.0,90.0,20%-<30%
C,Male,1,285000.0,240.0,495000.0,212.0,<20%
C,Joint,1,245000.0,360.0,445000.0,81.0,43
C,Female,1,185000.0,360.0,185000.0,63.0,49
C,Joint,1,235000.0,360.0,255000.0,97.0,20%-<30%
C,Female,1,75000.0,360.0,85000.0,31.0,30%-<36%
C,Joint,1,455000.0,360.0,775000.0,110.0,36
C,Male,1,335000.0,360.0,415000.0,123.0,20%-<30%
NC,Joint,1,535000.0,360.0,595000.0,160.0,38
C,Joint,1,165000.0,360.0,165000.0,74.0,36
C,Male,1,25000.0,360.0,35000.0,47.0,<20%
C,Male,1,195000.0,180.0,255000.0,70.0,44
C,Joint,1,205000.0,360.0,235000.0,89.0,42
C,Male,1,135000.0,360.0,145000.0,50.0,46
C,Female,1,115000.0,360.0,135000.0,23.0,40
C,Male,1,215000.0,360.0,285000.0,57.0,30%-<36%
C,Female,1,335000.0,360.0,485000.0,118.0,20%-<30%
C,Female,1,135000.0,360.0,155000.0,29.0,47
C,Sex Not Available,1,185000.0,360.0,885000.0,148.0,30%-<36%
C,Male,1,365000.0,360.0,555000.0,79.0,50%-60%
C,Joint,1,235000.0,360.0,295000.0,54.0,36
C,Joint,1,235000.0,360.0,345000.0,72.0,20%-<30%
C,Male,1,95000.0,360.0,105000.0,36.0,20%-<30%
C,Male,1,335000.0,360.0,355000.0,66.0,45
C,Female,1,175000.0,360.0,185000.0,58.0,41
C,Female,1,155000.0,360.0,165000.0,50.0,50%-60%
C,Joint,1,195000.0,360.0,325000.0,150.0,<20%
C,Joint,1,305000.0,360.0,375000.0,71.0,42
C,Joint,1,185000.0,360.0,195000.0,47.0,45
C,Joint,1,345000.0,360.0,445000.0,96.0,30%-<36%
C,Joint,1,365000.0,360.0,465000.0,216.0,38
C,Joint,1,215000.0,360.0,275000.0,117.0,36
NC,Joint,1,745000.0,349.0,935000.0,246.0,38
C,Female,1,305000.0,360.0,345000.0,63.0,39
C,Joint,1,125000.0,360.0,135000.0,93.0,37
C,Female,1,455000.0,360.0,505000.0,100.0,36
C,Joint,1,105000.0,360.0,135000.0,42.0,37
C,Male,1,105000.0,360.0,105000.0,30.0,44
C,Female,1,155000.0,360.0,215000.0,59.0,43
NC,Joint,1,685000.0,360.0,855000.0,393.0,<20%
C,Joint,1,315000.0,360.0,405000.0,108.0,42
NC,Joint,1,695000.0,360.0,775000.0,416.0,41
C,Joint,1,275000.0,360.0,305000.0,120.0,30%-<36%
C,Female,1,135000.0,360.0,165000.0,72.0,20%-<30%
C,Male,1,185000.0,360.0,205000.0,67.0,37
C,Joint,1,155000.0,360.0,225000.0,106.0,30%-<36%
C,Sex Not Available,1,275000.0,360.0,495000.0,150.0,30%-<36%
C,Sex Not Available,1,85000.0,360.0,95000.0,62.0,30%-<36%
C,Male,1,345000.0,360.0,375000.0,78.0,45
C,Sex Not Available,1,225000.0,360.0,235000.0,47.0,49
C,Male,1,75000.0,360.0,75000.0,57.0,<20%
C,Female,1,215000.0,360.0,235000.0,55.0,47
C,Female,1,425000.0,360.0,525000.0,134.0,20%-<30%
C,Joint,1,355000.0,360.0,415000.0,190.0,41
C,Male,1,265000.0,360.0,285000.0,73.0,37
NC,Joint,1,815000.0,360.0,1025000.0,206.0,37
C,Joint,1,175000.0,180.0,285000.0,144.0,37
C,Male,1,85000.0,360.0,105000.0,60.0,30%-<36%
C,Female,1,185000.0,360.0,185000.0,57.0,30%-<36%
C,Joint,1,145000.0,360.0,165000.0,88.0,20%-<30%
C,Male,1,165000.0,360.0,275000.0,70.0,36
C,Female,1,235000.0,360.0,265000.0,128.0,20%-<30%
C,Female,1,145000.0,360.0,145000.0,44.0,30%-<36%
C,Joint,1,285000.0,240.0,415000.0,172.0,20%-<30%
C,Male,1,195000.0,360.0,235000.0,36.0,40
C,Joint,1,125000.0,360.0,135000.0,65.0,<20%
C,Female,1,125000.0,360.0,125000.0,23.0,47
NC,Male,1,805000.0,360.0,1055000.0,278.0,41
C,Male,1,255000.0,180.0,315000.0,124.0,47
C,Female,1,265000.0,360.0,355000.0,44.0,49
C,Joint,1,215000.0,360.0,235000.0,88.0,43
C,Joint,1,615000.0,360.0,765000.0,169.0,30%-<36%
C,Male,1,255000.0,360.0,265000.0,63.0,45
C,Female,1,105000.0,360.0,135000.0,37.0,30%-<36%
C,Female,1,185000.0,360.0,195000.0,103.0,30%-<36%
C,Joint,1,315000.0,360.0,395000.0,215.0,48
C,Male,1,335000.0,360.0,355000.0,9.0,30%-<36%
C,Male,1,445000.0,360.0,475000.0,165.0,47
C,Male,1,125000.0,360.0,135000.0,60.0,47
C,Joint,1,335000.0,360.0,425000.0,108.0,30%-<36%
C,Female,1,235000.0,360.0,245000.0,78.0,37
C,Male,1,85000.0,180.0,115000.0,50.0,20%-<30%
C,Male,1,355000.0,360.0,585000.0,83.0,37
C,Female,1,345000.0,360.0,375000.0,198.0,46
C,Joint,1,325000.0,360.0,375000.0,111.0,30%-<36%
C,Joint,1,325000.0,360.0,335000.0,117.0,30%-<36%
C,Female,1,245000.0,360.0,305000.0,56.0,42
C,Female,1,175000.0,360.0,185000.0,46.0,30%-<36%
C,Joint,1,255000.0,360.0,275000.0,140.0,30%-<36%
C,Joint,1,275000.0,360.0,285000.0,76.0,47
C,Male,1,195000.0,360.0,245000.0,53.0,30%-<36%
C,Joint,1,85000.0,360.0,385000.0,90.0,20%-<30%
C,Male,1,155000.0,360.0,175000.0,69.0,20%-<30%
C,Female,1,245000.0,360.0,255000.0,85.0,30%-<36%
C,Joint,1,205000.0,180.0,335000.0,233.0,20%-<30%
C,Female,1,185000.0,360.0,305000.0,76.0,39
C,Joint,1,455000.0,360.0,545000.0,282.0,20%-<30%
C,Male,1,445000.0,360.0,585000.0,86.0,48
NC,Joint,1,585000.0,360.0,725000.0,206.0,20%-<30%
C,Joint,1,115000.0,360.0,145000.0,118.0,<20%
NC,Joint,1,585000.0,360.0,735000.0,243.0,20%-<30%
C,Female,1,255000.0,360.0,325000.0,64.0,44
C,Female,1,95000.0,360.0,135000.0,30.0,45
C,Sex Not Available,1,135000.0,360.0,265000.0,68.0,20%-<30%
C,Male,1,125000.0,360.0,155000.0,52.0,30%-<36%
C,Joint,1,155000.0,180.0,375000.0,125.0,30%-<36%
C,Female,1,235000.0,360.0,245000.0,100.0,41
C,Joint,1,115000.0,360.0,125000.0,77.0,39
C,Female,1,445000.0,360.0,695000.0,142.0,30%-<36%
C,Male,1,315000.0,180.0,355000.0,105.0,30%-<36%
C,Joint,1,275000.0,360.0,285000.0,138.0,48
C,Sex Not Available,1,145000.0,360.0,155000.0,41.0,40
C,Joint,1,5000.0,360.0,245000.0,31.0,>60%
C,Male,1,135000.0,360.0,325000.0,55.0,20%-<30%
C,Joint,1,385000.0,360.0,445000.0,115.0,43
C,Joint,1,115000.0,360.0,135000.0,118.0,42
C,Sex Not Available,1,185000.0,360.0,195000.0,53.0,44
C,Female,1,415000.0,360.0,615000.0,265.0,<20%
C,Male,1,265000.0,360.0,335000.0,110.0,30%-<36%
C,Sex Not Available,1,355000.0,360.0,515000.0,131.0,20%-<30%
C,Sex Not Available,1,175000.0,360.0,215000.0,71.0,30%-<36%
C,Male,1,525000.0,360.0,655000.0,195.0,30%-<36%
C,Female,1,95000.0,360.0,125000.0,40.0,38
C,Joint,1,375000.0,360.0,465000.0,241.0,44
C,Joint,1,345000.0,360.0,425000.0,156.0,40
C,Joint,1,105000.0,360.0,125000.0,69.0,47
C,Joint,1,355000.0,360.0,395000.0,125.0,49
C,Female,1,105000.0,360.0,115000.0,16.0,49
C,Female,1,275000.0,360.0,345000.0,87.0,36
NC,Sex Not Available,1,1065000.0,360.0,1335000.0,313.0,20%-<30%
C,Joint,1,215000.0,360.0,225000.0,108.0,42
